2013-06-13 17:35:39,851 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-13 17:35:39,856 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-06-13 17:35:39,858 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-13 17:35:39,863 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\WebII\src\test\resources
2013-06-13 17:36:09,794 [Worker-0] INFO  o.e.m.c.i.i.nexus.NexusIndexManager - Updated index for repository: central|http://repo.maven.apache.org/maven2 in 80170 ms
2013-06-13 17:36:22,703 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-13 17:36:22,729 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-06-13 17:36:22,731 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-13 17:36:22,735 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-06-13 17:36:22,742 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-13 17:36:22,748 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-06-13 17:36:22,754 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-13 17:36:22,758 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-06-13 17:36:22,768 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-13 17:36:22,772 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-06-13 17:36:22,774 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-13 17:36:22,778 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\Web\src\test\resources
2013-06-13 17:36:22,787 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-13 17:36:22,792 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-06-13 17:36:22,796 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-13 17:36:22,800 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\WebII\src\test\resources
2013-06-13 17:36:31,732 [Worker-3] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2013-06-13 17:36:31,867 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: com.tecgurus.whattimeisit:WhatTimeIsIt:1.0 @ C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\pom.xml.
2013-06-13 17:36:31,937 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tecgurus.whattimeisit:WebII:1.0 @ C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\WebII\pom.xml.
2013-06-13 17:36:32,231 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tecgurus.whattimeisit:DataLayer:1.0 @ C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\DataLayer\pom.xml.
2013-06-13 17:36:32,284 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tecgurus.whattimeisit:Web:1.0 @ C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\Web\pom.xml.
2013-06-13 17:36:32,438 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tecgurus.whattimeisit:BusinessLayer:1.0 @ C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\BusinessLayer\pom.xml.
2013-06-13 17:36:32,808 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tecgurus.whattimeisit:BusinessLayer:1.0 @ C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\BusinessLayer\pom.xml.
